price,accommodates,bedrooms,beds,latitude,longitude,host_is_superhost,host_identity_verified,host_response_rate,instant_bookable,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,space_efficiency,price_per_bedroom,price_per_bathroom,room_type_Entire home/apt,room_type_Private room,room_type_Shared room,property_type_label,property_type_frequency,neighbourhood_frequency,neighbourhood_label
113.0,3,1.0,1.0,32.7102911,-117.1557576,0.0,1.0,1.0,0,2,29,9,10,24,110,1.0,113.0,113.0,True,False,False,10,0.1206307754118119,0.0264664523905182,31
100.0,3,1.0,2.0,32.974478202976314,-117.13299059189345,0.0,1.0,1.0,0,31,31,30,60,89,89,2.0,100.0,50.0,False,True,False,37,0.0874849337083165,0.0062274005624748,104
175.0,2,1.0,2.0,37.74493,-122.43515,1.0,1.0,1.0,0,30,1125,0,0,4,4,2.0,175.0,175.0,True,False,False,18,0.2372940940136601,0.0116512655685014,77
126.0,2,7.0,1.0,37.79102,-122.40698,0.0,1.0,0.88,0,30,1125,0,0,0,57,0.1428571428571428,18.0,126.0,True,False,False,18,0.2372940940136601,0.0082864604258738,15
217.0,4,3.0,3.0,37.74424,-122.41059,1.0,1.0,1.0,0,30,365,0,5,35,215,1.0,72.33333333333333,217.0,True,False,False,14,0.2494977902772197,0.013057452792286,9
119.0,4,1.0,3.0,32.94915757944041,-117.23113808780909,0.0,1.0,1.0,0,31,365,20,50,69,120,3.0,119.0,119.0,True,False,False,10,0.1206307754118119,0.0053736440337484,13
175.0,4,2.0,2.0,37.75749,-122.41137,0.0,0.0,1.0,0,30,31,0,0,0,0,1.0,87.5,175.0,True,False,False,18,0.2372940940136601,0.0269184411410204,69
360.0,8,3.0,6.0,32.7612106,-117.2488094,1.0,1.0,1.0,0,1,365,6,14,40,218,2.0,120.0,144.0,True,False,False,14,0.2494977902772197,0.0850743270389714,70
73.0,2,1.0,1.0,32.80202,-117.23064,0.0,1.0,1.0,0,2,150,5,21,51,231,1.0,73.0,73.0,False,True,False,44,0.0052229811169144,0.049768983527521,92
175.0,2,1.0,2.0,32.71391,-117.16,0.0,1.0,1.0,0,31,31,0,0,0,0,2.0,175.0,175.0,True,False,False,18,0.2372940940136601,0.0154680594616311,42
65.0,2,1.0,1.0,32.92202,-117.13691,1.0,1.0,1.0,0,2,14,1,21,34,293,1.0,65.0,65.0,False,True,False,37,0.0874849337083165,0.0103455202892728,68
192.0,5,2.0,2.0,32.94366386076787,-117.23192958816678,0.0,1.0,1.0,0,31,365,22,28,58,333,1.0,96.0,96.0,True,False,False,10,0.1206307754118119,0.0053736440337484,13
53.0,4,1.0,1.0,32.66942,-117.05204,0.0,1.0,1.0,1,1,30,30,60,90,269,1.0,53.0,35.333333333333336,False,True,False,37,0.0874849337083165,0.002259943752511,95
211.0,3,1.0,2.0,37.77552,-122.39774,0.0,1.0,1.0,0,31,365,0,27,57,332,2.0,211.0,105.5,True,False,False,18,0.2372940940136601,0.0296805946163117,118
175.0,6,2.0,2.0,32.74373,-117.09106,0.0,1.0,1.0,1,31,31,0,0,0,0,1.0,87.5,175.0,True,False,False,18,0.2372940940136601,0.0040176777822418,17
323.0,10,3.0,3.0,32.6922444,-117.0716632,1.0,1.0,1.0,1,31,365,28,58,88,363,1.0,107.66666666666669,161.5,True,False,False,14,0.2494977902772197,0.0008537565287263,1
117.0,4,1.0,2.0,32.7164818,-117.1539423,1.0,0.0,1.0,0,31,1125,0,0,0,74,2.0,117.0,58.5,True,False,False,16,0.0068300522298111,0.0074327038971474,22
175.0,2,1.0,2.0,37.75533,-122.41465,0.0,1.0,0.17,0,30,1125,0,0,0,0,2.0,175.0,175.0,False,True,False,40,0.0393230212936922,0.0269184411410204,69
163.0,5,2.0,2.0,32.76792738347292,-117.18861624046518,1.0,1.0,1.0,1,2,365,4,18,44,299,1.0,81.5,163.0,True,False,False,12,0.0419847328244274,0.0048714343109682,72
249.0,5,2.0,3.0,32.84121,-117.27366,1.0,1.0,1.0,0,31,1125,0,30,37,183,1.5,124.5,249.0,True,False,False,10,0.1206307754118119,0.040980313378867,55
175.0,4,1.0,2.0,32.7613057,-117.2502161,1.0,1.0,1.0,1,2,30,18,34,64,155,2.0,175.0,175.0,True,False,False,14,0.2494977902772197,0.0850743270389714,70
46.0,1,1.0,1.0,32.80862,-117.15669,1.0,1.0,1.0,0,2,14,1,6,28,28,1.0,46.0,46.0,False,True,False,37,0.0874849337083165,0.0089895540377661,19
181.0,5,2.0,2.0,32.76925294330338,-117.17194294372452,0.0,1.0,1.0,1,1,29,10,40,70,345,1.0,90.5,181.0,True,False,False,14,0.2494977902772197,0.0070309361189232,60
169.0,4,2.0,2.0,32.954917907714844,-117.2470932006836,1.0,1.0,1.0,0,1,1125,11,29,59,334,1.0,84.5,169.0,True,False,False,12,0.0419847328244274,0.0029128163921253,27
148.0,2,0.0,1.0,32.77911,-117.25359,0.0,1.0,1.0,1,2,1125,3,7,17,153,1.0,113.0,148.0,True,False,False,18,0.2372940940136601,0.0850743270389714,70
543.0,4,2.0,2.0,37.80211,-122.40443,1.0,1.0,1.0,1,2,210,11,33,63,325,1.0,271.5,271.5,True,False,False,14,0.2494977902772197,0.0116010445962233,79
175.0,4,2.0,2.0,32.76101,-117.08174,0.0,1.0,1.0,0,31,365,0,0,0,0,1.0,87.5,87.5,True,False,False,14,0.2494977902772197,0.0047207713941341,20
450.0,4,2.0,2.0,37.74725,-122.42929,0.0,1.0,1.0,0,30,150,30,30,30,271,1.0,225.0,180.0,True,False,False,14,0.2494977902772197,0.0116512655685014,77
81.0,2,1.0,1.0,37.77507,-122.46685,1.0,1.0,1.0,1,2,29,1,22,52,327,1.0,81.0,81.0,False,True,False,37,0.0874849337083165,0.0095419847328244,50
171.0,6,2.0,3.0,32.79872,-117.2313,0.0,1.0,1.0,0,31,1125,0,0,0,0,1.5,85.5,171.0,True,False,False,11,0.0118521494576135,0.049768983527521,92
82.0,2,1.0,1.0,37.76949,-122.43076,1.0,1.0,1.0,1,1,27,8,28,58,322,1.0,82.0,32.8,False,True,False,40,0.0393230212936922,0.0242567296102852,135
433.0,4,1.0,2.0,32.71565,-117.15931,0.0,1.0,1.0,0,5,7,0,0,0,7,2.0,433.0,433.0,False,True,False,51,0.0708115709120128,0.0154680594616311,42
134.0,2,0.0,1.0,32.7213339,-117.1653788,1.0,1.0,1.0,0,2,28,8,24,45,222,1.0,113.0,134.0,True,False,False,18,0.2372940940136601,0.00863800723182,23
82.0,2,1.0,1.0,37.773437937718,-122.4305052061981,1.0,1.0,0.97,1,1,1125,5,20,50,134,1.0,82.0,27.333333333333332,False,True,False,37,0.0874849337083165,0.0242567296102852,135
261.0,2,0.0,1.0,37.79195,-122.40781,0.0,1.0,1.0,1,1,365,0,21,35,88,1.0,113.0,261.0,True,False,False,10,0.1206307754118119,0.0082864604258738,15
175.0,2,1.0,2.0,37.75853,-122.41971,0.0,1.0,1.0,0,2,1125,0,0,0,0,2.0,175.0,175.0,True,False,False,18,0.2372940940136601,0.0269184411410204,69
61.0,2,1.0,1.0,37.760324,-122.4770855,0.0,1.0,1.0,0,30,180,0,0,8,283,1.0,61.0,61.0,False,True,False,37,0.0874849337083165,0.0167738047408597,91
288.0,4,1.0,2.0,37.79063,-122.40915,0.0,1.0,1.0,1,1,365,2,11,28,81,2.0,288.0,288.0,True,False,False,10,0.1206307754118119,0.0180795500200883,76
118.0,1,1.0,1.0,37.76150351943475,-122.48049110494492,1.0,1.0,1.0,0,1,14,21,43,72,252,1.0,118.0,118.0,True,False,False,14,0.2494977902772197,0.0167738047408597,91
175.0,3,1.0,2.0,32.7614,-117.14176,0.0,1.0,1.0,0,31,365,29,59,89,364,2.0,175.0,175.0,True,False,False,13,0.0311872237846524,0.0078344716753716,133
176.0,4,1.0,1.0,32.86872,-117.22103,1.0,1.0,1.0,0,2,1125,5,29,33,296,1.0,176.0,176.0,True,False,False,10,0.1206307754118119,0.0101446364001607,129
175.0,2,1.0,2.0,37.7884146,-122.4215935,0.0,0.0,1.0,0,3,360,30,60,90,365,2.0,175.0,175.0,False,True,False,51,0.0708115709120128,0.06046605062274,29
175.0,4,1.0,2.0,37.7931179,-122.4031075,0.0,1.0,0.99,1,1,28,29,59,89,119,2.0,175.0,175.0,False,True,False,51,0.0708115709120128,0.0132583366813981,41
85.0,4,1.0,2.0,32.7474250793457,-117.19065856933594,1.0,1.0,1.0,0,3,28,30,37,37,37,2.0,85.0,85.0,True,False,False,18,0.2372940940136601,0.010897950984331,87
400.0,5,4.0,5.0,32.81386,-117.21504,0.0,1.0,1.0,1,14,730,24,54,84,264,1.25,100.0,160.0,True,False,False,14,0.2494977902772197,0.0056247488951386,5
50.0,2,1.0,1.0,32.91150657244447,-117.1525380401081,0.0,1.0,1.0,1,31,365,24,54,84,359,1.0,50.0,25.0,False,True,False,37,0.0874849337083165,0.0103455202892728,68
175.0,10,2.0,2.0,32.8301944,-117.2775775,0.0,0.0,1.0,1,1,1125,9,34,60,332,1.0,87.5,175.0,False,False,False,51,0.0708115709120128,0.040980313378867,55
175.0,2,1.0,2.0,32.7035,-117.14759,0.0,1.0,1.0,0,31,180,30,60,90,365,2.0,175.0,35.0,False,True,False,38,0.0029128163921253,0.0264664523905182,31
175.0,4,2.0,2.0,32.7408117,-117.2541335,1.0,1.0,1.0,1,2,28,10,28,53,194,1.0,87.5,175.0,True,False,False,18,0.2372940940136601,0.0295299316994777,85
90.0,2,1.0,1.0,32.632177,-116.9781764,0.0,0.0,1.0,0,30,365,30,60,90,269,1.0,90.0,60.0,False,True,False,37,0.0874849337083165,0.0025612695861791,88
310.0,2,1.0,1.0,37.7884146,-122.4215935,0.0,0.0,1.0,1,3,360,30,60,90,365,1.0,310.0,310.0,False,True,False,51,0.0708115709120128,0.06046605062274,29
122.0,2,0.0,1.0,32.71611,-117.12988,1.0,1.0,1.0,1,2,365,12,35,65,96,1.0,113.0,122.0,True,False,False,11,0.0118521494576135,0.0120530333467255,3
149.0,4,2.0,2.0,32.768285,-117.187247,1.0,1.0,1.0,0,31,1125,11,11,11,137,1.0,74.5,74.5,True,False,False,10,0.1206307754118119,0.0048714343109682,72
200.0,2,1.0,1.0,32.721333683929466,-117.16782950555724,1.0,1.0,1.0,0,31,120,0,0,0,236,1.0,200.0,200.0,True,False,False,18,0.2372940940136601,0.0111992768179991,61
156.0,5,2.0,3.0,32.7326881,-117.1681606,1.0,1.0,1.0,1,2,28,14,34,64,72,1.5,78.0,156.0,True,False,False,18,0.2372940940136601,0.0271193250301325,66
136.0,3,1.0,1.0,32.74607,-117.2486,0.0,1.0,1.0,1,31,180,27,57,87,267,1.0,136.0,136.0,True,False,False,18,0.2372940940136601,0.0295299316994777,85
82.0,5,2.0,3.0,32.71903539329786,-117.0306106170184,1.0,1.0,1.0,0,2,25,24,54,84,358,1.5,41.0,82.0,True,False,False,14,0.2494977902772197,0.0007030936118923,52
154.0,2,1.0,1.0,32.7514904,-117.2490749,1.0,1.0,1.0,1,2,28,14,37,67,342,1.0,154.0,154.0,True,False,False,14,0.2494977902772197,0.0295299316994777,85
483.0,2,1.0,1.0,37.776701,-122.4192044,0.0,1.0,1.0,1,30,1125,2,32,62,337,1.0,483.0,483.0,True,False,False,18,0.2372940940136601,0.06046605062274,29
175.0,5,3.0,2.0,37.79862,-122.39821,0.0,0.0,1.0,0,30,45,0,0,0,0,0.6666666666666666,58.333333333333336,58.333333333333336,True,False,False,10,0.1206307754118119,0.0132583366813981,41
285.0,4,1.0,2.0,37.7889904,-122.4127915,1.0,1.0,0.99,0,2,365,19,36,66,306,2.0,285.0,285.0,True,False,False,10,0.1206307754118119,0.06046605062274,29
187.0,2,1.0,1.0,32.75186,-117.15156,1.0,0.0,1.0,1,3,14,4,5,20,228,1.0,187.0,187.0,True,False,False,8,0.0071815990357573,0.0078344716753716,133
168.0,2,1.0,0.0,37.78582,-122.43222,1.0,1.0,1.0,0,1,365,0,0,28,118,0.0,168.0,168.0,False,True,False,30,0.0137103254319003,0.0242567296102852,135
354.0,8,3.0,5.0,32.8528977,-117.2542579,0.0,0.0,0.97,0,3,365,11,40,63,328,1.6666666666666667,118.0,141.6,True,False,False,14,0.2494977902772197,0.040980313378867,55
100.0,2,0.0,1.0,37.79128,-122.40953,1.0,1.0,1.0,1,2,7,0,4,4,8,1.0,113.0,100.0,True,False,False,20,0.0095419847328244,0.0180795500200883,76
176.0,5,2.0,2.0,32.86866139600192,-117.21692211488153,0.0,1.0,1.0,0,31,365,20,50,80,355,1.0,88.0,88.0,True,False,False,18,0.2372940940136601,0.0101446364001607,129
108.0,2,1.0,1.0,37.73937,-122.4182,1.0,1.0,1.0,0,30,1125,0,0,0,208,1.0,108.0,108.0,True,False,False,14,0.2494977902772197,0.013057452792286,9
521.0,8,3.0,3.0,32.73526,-117.22211,0.0,1.0,1.0,0,2,30,29,59,89,364,1.0,173.66666666666666,260.5,True,False,False,23,0.002159501807955,0.0059762957010847,107
154.0,2,1.0,1.0,32.75055,-117.24491,0.0,1.0,1.0,0,1,90,29,59,89,269,1.0,154.0,154.0,True,False,False,14,0.2494977902772197,0.0295299316994777,85
123.0,2,1.0,1.0,37.78658,-122.44959,0.0,1.0,1.0,0,30,1125,0,0,29,304,1.0,123.0,123.0,True,False,False,18,0.2372940940136601,0.0014061872237846,101
175.0,2,1.0,2.0,32.82839,-117.21589,0.0,1.0,1.0,0,31,186,0,2,2,2,2.0,175.0,175.0,True,False,False,14,0.2494977902772197,0.0056247488951386,5
175.0,4,2.0,2.0,32.76726,-117.24993,0.0,1.0,1.0,0,60,100,0,0,0,0,1.0,87.5,87.5,True,False,False,14,0.2494977902772197,0.0850743270389714,70
234.0,6,2.0,3.0,32.73488,-117.22674,1.0,1.0,1.0,1,2,90,19,43,59,195,1.5,117.0,117.0,True,False,False,14,0.2494977902772197,0.0059762957010847,107
495.0,14,7.0,6.0,37.77023,-122.44985,0.0,1.0,1.0,0,30,365,29,59,89,364,0.8571428571428571,70.71428571428571,165.0,True,False,False,18,0.2372940940136601,0.0124045801526717,48
127.0,4,2.0,2.0,32.74741,-117.12613,0.0,1.0,1.0,0,31,300,0,20,50,325,1.0,63.5,63.5,True,False,False,10,0.1206307754118119,0.0276717557251908,82
263.0,2,1.0,1.0,37.7884146,-122.4215935,0.0,0.0,1.0,1,3,360,30,60,90,365,1.0,263.0,263.0,False,True,False,51,0.0708115709120128,0.06046605062274,29
80.0,1,1.0,1.0,32.78325,-117.10731,1.0,1.0,1.0,0,3,182,30,60,90,180,1.0,80.0,53.333333333333336,False,True,False,37,0.0874849337083165,0.0033145841703495,47
271.0,6,3.0,3.0,32.7268,-117.16013,0.0,1.0,1.0,0,2,30,18,43,66,77,1.0,90.33333333333331,77.42857142857143,True,False,False,21,0.0186319807151466,0.0143631980715146,96
80.0,2,1.0,1.0,37.78376,-122.47443,0.0,1.0,1.0,1,30,1125,25,28,28,43,1.0,80.0,80.0,False,True,False,40,0.0393230212936922,0.0095419847328244,50
543.0,16,4.0,13.0,32.75113,-117.2513,0.0,1.0,1.0,1,2,365,5,19,44,127,3.25,135.75,181.0,True,False,False,18,0.2372940940136601,0.0295299316994777,85
358.0,8,3.0,4.0,32.7874,-117.23914,0.0,1.0,1.0,1,1,365,0,19,49,324,1.3333333333333333,119.33333333333331,179.0,True,False,False,14,0.2494977902772197,0.0850743270389714,70
90.0,2,1.0,2.0,37.75769,-122.40132,0.0,1.0,1.0,0,30,1125,28,58,88,363,2.0,90.0,90.0,True,False,False,18,0.2372940940136601,0.0068802732020891,99
42.0,1,1.0,1.0,32.71097,-117.15849,0.0,1.0,0.86,1,1,365,30,60,90,280,1.0,42.0,7.0,False,False,True,59,0.0006026516673362,0.0264664523905182,31
329.0,4,2.0,2.0,37.78262,-122.43098,1.0,1.0,1.0,0,30,1125,0,27,57,332,1.0,164.5,164.5,True,False,False,10,0.1206307754118119,0.0242567296102852,135
85.0,2,1.0,1.0,32.78653,-117.14489,1.0,0.0,1.0,0,31,50,5,35,65,65,1.0,85.0,85.0,True,False,False,14,0.2494977902772197,0.0061269586179188,114
175.0,14,4.0,2.0,32.76518,-117.25178,1.0,1.0,1.0,0,4,1125,1,13,39,304,0.5,43.75,58.333333333333336,True,False,False,14,0.2494977902772197,0.0850743270389714,70
175.0,8,2.0,2.0,32.86787,-117.22105,0.0,1.0,1.0,0,31,365,0,0,0,0,1.0,87.5,70.0,True,False,False,10,0.1206307754118119,0.0101446364001607,129
350.0,4,1.0,1.0,37.778238146467906,-122.41067125999548,0.0,1.0,1.0,0,30,365,30,60,90,365,1.0,350.0,350.0,True,False,False,18,0.2372940940136601,0.0296805946163117,118
123.0,4,1.0,2.0,32.7641,-117.12261,1.0,1.0,1.0,0,1,10,13,41,71,79,2.0,123.0,123.0,True,False,False,14,0.2494977902772197,0.0085877862595419,78
403.0,8,3.0,4.0,32.77631,-117.25298,1.0,1.0,1.0,0,4,90,5,15,38,181,1.3333333333333333,134.33333333333334,161.2,True,False,False,10,0.1206307754118119,0.0850743270389714,70
171.0,2,1.0,1.0,37.77243410000001,-122.3972595,1.0,1.0,0.98,0,30,365,12,42,72,313,1.0,171.0,171.0,True,False,False,18,0.2372940940136601,0.0296805946163117,118
245.0,4,2.0,2.0,37.79469,-122.43669,0.0,1.0,1.0,0,30,160,0,0,28,208,1.0,122.5,245.0,True,False,False,18,0.2372940940136601,0.0075331458417034,93
175.0,6,2.0,2.0,32.76413,-117.24999,0.0,0.0,1.0,1,2,365,30,60,90,365,1.0,87.5,116.66666666666669,True,False,False,10,0.1206307754118119,0.0850743270389714,70
172.0,3,1.0,1.0,32.73323,-117.23032,0.0,0.0,1.0,1,2,21,10,19,19,19,1.0,172.0,172.0,True,False,False,14,0.2494977902772197,0.0059762957010847,107
266.0,6,2.0,2.0,32.79562,-117.25547,0.0,1.0,1.0,1,5,1125,18,39,59,60,1.0,133.0,133.0,True,False,False,10,0.1206307754118119,0.049768983527521,92
211.0,4,2.0,2.0,32.7507719935,-117.2222555,0.0,1.0,1.0,0,3,14,2,15,37,274,1.0,105.5,105.5,True,False,False,14,0.2494977902772197,0.0179791080755323,62
175.0,5,3.0,2.0,37.75289,-122.44003,0.0,1.0,1.0,0,30,180,0,0,1,1,0.6666666666666666,58.333333333333336,175.0,True,False,False,14,0.2494977902772197,0.0116512655685014,77
236.0,6,0.0,1.0,32.81086356629788,-117.26611383253083,0.0,1.0,1.0,0,31,365,30,60,90,365,1.0,113.0,236.0,True,False,False,2,0.0012053033346725,0.040980313378867,55
157.0,4,2.0,2.0,32.79745,-117.25438,1.0,1.0,1.0,1,2,31,10,24,51,231,1.0,78.5,157.0,True,False,False,18,0.2372940940136601,0.049768983527521,92
122.0,3,1.0,1.0,32.72689,-117.16341,0.0,1.0,1.0,0,2,90,6,19,32,184,1.0,122.0,122.0,True,False,False,10,0.1206307754118119,0.0143631980715146,96
102.0,4,2.0,2.0,32.74406,-117.1408,0.0,1.0,1.0,0,31,180,24,54,84,95,1.0,51.0,68.0,True,False,False,10,0.1206307754118119,0.0276717557251908,82
133.0,6,1.0,3.0,32.72403,-117.16733,0.0,1.0,1.0,1,2,1125,16,41,67,243,3.0,133.0,133.0,True,False,False,14,0.2494977902772197,0.0111992768179991,61
94.0,2,1.0,0.0,37.714478727899206,-122.40821325625322,1.0,0.0,1.0,0,2,365,11,31,57,57,0.0,94.0,94.0,True,False,False,14,0.2494977902772197,0.0030634793089594,131
175.0,4,1.0,2.0,32.74276,-117.2372,0.0,1.0,1.0,1,2,365,1,1,1,1,2.0,175.0,175.0,True,False,False,13,0.0311872237846524,0.0179791080755323,62
175.0,2,1.0,2.0,37.74377935961263,-122.47579540983205,0.0,1.0,0.95,0,30,365,0,0,13,288,2.0,175.0,175.0,False,True,False,40,0.0393230212936922,0.006578947368421,97
108.0,2,0.0,1.0,32.7181,-117.13497,1.0,1.0,1.0,0,2,730,5,5,5,177,1.0,113.0,108.0,True,False,False,14,0.2494977902772197,0.0120530333467255,3
299.0,10,4.0,5.0,32.68642,-117.04974,1.0,1.0,0.96,1,2,365,15,45,71,342,1.25,74.75,149.5,True,False,False,14,0.2494977902772197,0.002259943752511,95
175.0,1,1.0,2.0,37.76662,-122.44813,0.0,1.0,1.0,0,30,60,0,0,0,0,2.0,175.0,116.66666666666669,False,True,False,30,0.0137103254319003,0.0124045801526717,48
213.0,2,1.0,1.0,32.7307498,-117.1687449,1.0,1.0,1.0,0,2,180,20,50,80,355,1.0,213.0,213.0,True,False,False,18,0.2372940940136601,0.0143631980715146,96
175.0,2,1.0,2.0,37.79176,-122.4076,0.0,0.0,1.0,0,1,1125,0,0,0,0,2.0,175.0,175.0,True,False,False,18,0.2372940940136601,0.0082864604258738,15
175.0,3,1.0,2.0,37.77912,-122.43364,0.0,1.0,1.0,1,1,365,0,0,0,0,2.0,175.0,175.0,False,True,False,51,0.0708115709120128,0.0242567296102852,135
283.0,5,1.0,3.0,32.80086,-117.25742,1.0,1.0,1.0,1,1,365,8,12,13,15,3.0,283.0,283.0,True,False,False,10,0.1206307754118119,0.049768983527521,92
136.0,4,2.0,3.0,32.74297,-117.1447,1.0,1.0,1.0,1,3,365,22,52,82,142,1.5,68.0,136.0,True,False,False,18,0.2372940940136601,0.0276717557251908,82
192.0,4,1.0,2.0,32.7634246,-117.1029661,0.0,1.0,1.0,0,3,180,15,36,55,217,2.0,192.0,192.0,True,False,False,11,0.0118521494576135,0.0025110486139011,54
88.0,2,1.0,1.0,37.79181,-122.41943,0.0,1.0,1.0,1,30,1125,9,9,9,263,1.0,88.0,88.0,False,True,False,40,0.0393230212936922,0.0180795500200883,76
312.0,6,3.0,6.0,32.83982,-117.19929,0.0,1.0,1.0,0,2,365,18,39,62,319,2.0,104.0,156.0,True,False,False,14,0.2494977902772197,0.0069304941743672,81
108.0,2,1.0,1.0,37.73406,-122.43555,1.0,1.0,1.0,0,3,14,6,20,25,43,1.0,108.0,108.0,True,False,False,12,0.0419847328244274,0.002360385697067,44
168.0,2,1.0,1.0,32.72771372254019,-117.23603311926126,1.0,1.0,1.0,0,2,365,14,33,60,317,1.0,168.0,168.0,False,True,False,37,0.0874849337083165,0.0059762957010847,107
106.0,3,1.0,2.0,37.7743,-122.49334,0.0,1.0,1.0,0,1,100,17,43,73,253,2.0,106.0,106.0,True,False,False,12,0.0419847328244274,0.0093411008437123,90
117.0,5,1.0,4.0,32.75995,-117.24883,0.0,1.0,1.0,1,1,1125,19,40,70,342,4.0,117.0,117.0,True,False,False,14,0.2494977902772197,0.0850743270389714,70
363.0,6,3.0,3.0,32.78656,-117.23948,1.0,1.0,0.98,1,31,365,0,0,0,253,1.0,121.0,121.0,True,False,False,10,0.1206307754118119,0.0850743270389714,70
175.0,4,1.0,2.0,32.73756,-117.1596,0.0,1.0,1.0,0,2,30,0,0,0,0,2.0,175.0,175.0,True,False,False,20,0.0095419847328244,0.0271193250301325,66
588.0,5,3.0,3.0,37.757981255306454,-122.43999570709036,1.0,0.0,1.0,1,2,28,5,14,37,292,1.0,196.0,235.2,True,False,False,14,0.2494977902772197,0.0138107673764564,14
212.0,6,3.0,3.0,32.79656,-117.24781,0.0,1.0,0.97,1,2,30,16,36,59,223,1.0,70.66666666666667,106.0,True,False,False,14,0.2494977902772197,0.049768983527521,92
175.0,3,2.0,2.0,37.75691,-122.42221,0.0,1.0,1.0,0,30,90,0,0,0,0,1.0,87.5,175.0,True,False,False,10,0.1206307754118119,0.0269184411410204,69
185.0,6,3.0,4.0,32.77379,-117.24996,1.0,1.0,1.0,0,5,1000,19,47,77,352,1.3333333333333333,61.666666666666664,74.0,True,False,False,14,0.2494977902772197,0.0850743270389714,70
493.0,12,4.0,5.0,32.8059489,-117.2574973,1.0,1.0,1.0,1,31,365,15,32,57,318,1.25,123.25,98.6,True,False,False,14,0.2494977902772197,0.049768983527521,92
191.0,5,4.0,3.0,32.8364607,-117.1957814,0.0,1.0,1.0,0,1,15,0,0,0,0,0.75,47.75,95.5,True,False,False,14,0.2494977902772197,0.0069304941743672,81
134.0,4,0.0,2.0,37.78725,-122.40929,1.0,1.0,0.98,0,2,365,30,60,68,68,1.0,113.0,134.0,True,False,False,18,0.2372940940136601,0.06046605062274,29
399.0,4,1.0,1.0,37.80602,-122.43874,1.0,1.0,1.0,0,3,1125,15,27,39,39,1.0,399.0,399.0,False,True,False,40,0.0393230212936922,0.0154178384893531,64
127.0,3,0.0,1.0,37.78725,-122.40944,1.0,1.0,1.0,1,1,365,0,0,0,4,1.0,113.0,127.0,True,False,False,20,0.0095419847328244,0.06046605062274,29
90.0,2,1.0,2.0,32.76753,-117.1799,0.0,0.0,1.0,0,90,365,23,53,83,268,2.0,90.0,90.0,True,False,False,18,0.2372940940136601,0.0048714343109682,72
175.0,10,3.0,2.0,32.7664,-117.25032,1.0,1.0,1.0,0,3,40,0,0,0,139,0.6666666666666666,58.333333333333336,58.333333333333336,True,False,False,10,0.1206307754118119,0.0850743270389714,70
142.0,6,1.0,3.0,32.71346,-117.16076,0.0,1.0,1.0,0,2,28,13,20,50,324,3.0,142.0,142.0,False,True,False,51,0.0708115709120128,0.0154680594616311,42
175.0,3,1.0,1.0,32.74246,-117.16458,1.0,1.0,1.0,0,2,700,12,38,68,343,1.0,175.0,175.0,True,False,False,18,0.2372940940136601,0.0271193250301325,66
103.0,2,1.0,1.0,32.7815563,-117.2530293,0.0,0.0,0.97,0,31,1000,3,3,29,154,1.0,103.0,103.0,True,False,False,10,0.1206307754118119,0.0850743270389714,70
237.0,4,0.0,2.0,32.7288012,-117.1672652,0.0,0.0,1.0,1,1,1125,0,26,54,328,1.0,113.0,237.0,False,True,False,41,0.0030634793089594,0.0143631980715146,96
165.0,2,1.0,1.0,32.74049005037929,-117.23069100659896,1.0,0.0,1.0,1,2,365,7,26,50,195,1.0,165.0,165.0,True,False,False,18,0.2372940940136601,0.0179791080755323,62
175.0,2,1.0,2.0,37.7487844,-122.4195775,0.0,1.0,1.0,0,30,90,0,0,26,26,2.0,175.0,175.0,True,False,False,18,0.2372940940136601,0.0269184411410204,69
79.0,3,1.0,2.0,32.74942,-117.14483,0.0,1.0,1.0,0,31,365,20,50,80,355,2.0,79.0,79.0,True,False,False,18,0.2372940940136601,0.0276717557251908,82
540.0,5,2.0,2.0,32.70678,-117.15517,0.0,1.0,1.0,0,3,30,24,47,77,77,1.0,270.0,270.0,True,False,False,18,0.2372940940136601,0.0264664523905182,31
188.0,6,3.0,3.0,37.72212,-122.40008,1.0,1.0,1.0,0,2,28,10,37,62,125,1.0,62.666666666666664,94.0,True,False,False,14,0.2494977902772197,0.0074829248694254,8
265.0,14,6.0,10.0,32.8038602,-117.2115672,1.0,1.0,1.0,1,2,243,14,36,59,330,1.6666666666666667,44.166666666666664,66.25,True,False,False,14,0.2494977902772197,0.0106468461229409,6
195.0,2,1.0,1.0,32.79968088649897,-117.20632909673974,0.0,1.0,1.0,0,31,31,27,57,87,87,1.0,195.0,195.0,True,False,False,14,0.2494977902772197,0.0106468461229409,6
212.0,4,1.0,2.0,32.78336888433674,-117.23929673161405,1.0,1.0,1.0,0,2,1125,6,13,40,284,2.0,212.0,212.0,True,False,False,13,0.0311872237846524,0.0850743270389714,70
136.0,4,1.0,2.0,32.8288059,-117.276636,1.0,1.0,1.0,1,1,29,18,47,72,72,2.0,136.0,136.0,True,False,False,18,0.2372940940136601,0.040980313378867,55
101.0,3,0.0,1.0,32.787606414317715,-117.25333264630024,1.0,1.0,1.0,1,3,365,7,31,55,326,1.0,113.0,101.0,True,False,False,18,0.2372940940136601,0.0850743270389714,70
307.0,4,1.0,2.0,32.71907388330661,-117.1700865564819,1.0,1.0,0.98,0,1,365,30,60,90,270,2.0,307.0,307.0,False,True,False,51,0.0708115709120128,0.0037665729208517,21
